mean_reward,std_reward,non_timeout_share,goal_share,steps_per_successful_epsiode,variable_tiles_per_episode,name,num_episodes
0.0,0.0,0.004,0.0,0.0,0.001,"DQN, trained on next tile, single channel, annotated",1000
0.24989532300000003,0.42726141903222986,0.358,0.255,5.694117647058824,0.001,"DQN, trained on next tile, single channel, annotated",1000
0.0,0.0,0.052,0.0,0.0,0.036,"DQN, trained on next tile, single channel, annotated",1000
0.0,0.0,0.072,0.0,0.0,0.018,"DQN, trained on next tile, single channel, annotated",1000
0.009947263,0.09897467269918013,0.021,0.01,1.5,0.001,"DQN, trained on next tile, single channel, annotated",1000
0.162783205,0.3652249001531344,0.246,0.166,5.5120481927710845,0.009,"DQN, trained on next tile, single channel, annotated",1000
0.11550235,0.31732573410957626,0.15,0.117,3.641025641025641,0.001,"DQN, trained on next tile, single channel, annotated",1000
0.007898048999999999,0.08795048854178471,0.032,0.008,3.625,0.008,"DQN, trained on next tile, single channel, annotated",1000
0.013848832,0.11622344160981372,0.023,0.014,3.0714285714285716,0.0,"DQN, trained on next tile, single channel, annotated",1000
0.0019437500000000002,0.04342264784194418,0.008,0.002,8.0,0.004,"DQN, trained on next tile, single channel, annotated",1000
0.060472657,0.237264884814857,0.482,0.061,2.459016393442623,0.739,"DQN, trained on next tile, single channel, annotated",1000
0.0,0.0,0.008,0.0,0.0,0.021,"DQN, trained on next tile, single channel, annotated",1000
0.029592186000000006,0.16828377037025705,0.051,0.03,3.8666666666666667,0.001,"DQN, trained on next tile, single channel, annotated",1000
0.25224689100000003,0.42915084409767057,0.347,0.257,5.260700389105058,0.002,"DQN, trained on next tile, single channel, annotated",1000
0.013792581,0.11575615465774351,0.053,0.014,4.214285714285714,0.008,"DQN, trained on next tile, single channel, annotated",1000
0.194004704,0.3917936297352017,0.207,0.197,4.324873096446701,0.003,"DQN, trained on next tile, single channel, annotated",1000
0.089653525,0.28337430658266355,0.134,0.091,4.208791208791209,0.007,"DQN, trained on next tile, single channel, annotated",1000
