mean_reward,std_reward,non_timeout_share,goal_share,steps_per_successful_epsiode,variable_tiles_per_episode,name,num_episodes
0.476521904,0.47722869078509395,0.618,0.504,15.507936507936508,0.183,"PPO, trained on FOV, single channel, annotated",1000
0.242892205,0.4190855136676535,0.319,0.255,13.505882352941176,0.01,"PPO, trained on FOV, single channel, annotated",1000
0.20375744200000004,0.39418510626874353,0.27,0.213,12.342723004694836,0.024,"PPO, trained on FOV, single channel, annotated",1000
0.320869552,0.4497475404346168,0.406,0.341,16.791788856304986,0.021,"PPO, trained on FOV, single channel, annotated",1000
0.365732064,0.46580156257666194,0.474,0.388,16.324742268041238,0.064,"PPO, trained on FOV, single channel, annotated",1000
0.468007854,0.48219561193336946,0.585,0.491,13.319755600814664,0.169,"PPO, trained on FOV, single channel, annotated",1000
0.260371889,0.4278607072905932,0.324,0.273,13.157509157509157,0.062,"PPO, trained on FOV, single channel, annotated",1000
0.289649241,0.43587452309721075,0.389,0.313,21.22044728434505,0.07,"PPO, trained on FOV, single channel, annotated",1000
0.317204704,0.4538179347995718,0.369,0.331,11.854984894259818,0.046,"PPO, trained on FOV, single channel, annotated",1000
0.374713316,0.4685687189826057,0.513,0.394,13.923857868020304,0.164,"PPO, trained on FOV, single channel, annotated",1000
0.388322297,0.4704651294797956,0.499,0.412,16.347087378640776,0.068,"PPO, trained on FOV, single channel, annotated",1000
0.48540551100000007,0.47767384379414984,0.619,0.515,16.345631067961165,0.079,"PPO, trained on FOV, single channel, annotated",1000
0.342166837,0.45398483765967607,0.484,0.37,21.397297297297296,0.063,"PPO, trained on FOV, single channel, annotated",1000
0.25299377300000003,0.4230290274784455,0.335,0.267,14.92134831460674,0.015,"PPO, trained on FOV, single channel, annotated",1000
0.392323855,0.4762712904942938,0.465,0.408,10.928921568627452,0.038,"PPO, trained on FOV, single channel, annotated",1000
0.30698517100000006,0.4500976470763936,0.465,0.32,11.56875,0.109,"PPO, trained on FOV, single channel, annotated",1000
0.300058231,0.4457652304924237,0.413,0.317,15.201892744479496,0.087,"PPO, trained on FOV, single channel, annotated",1000
0.47238127399999996,0.4776526168999904,0.645,0.5,15.712,0.246,"PPO, trained on FOV, single channel, annotated",1000
0.30115040499999995,0.4480841438361538,0.371,0.314,11.640127388535031,0.026,"PPO, trained on FOV, single channel, annotated",1000
0.448709026,0.4798194575307355,0.582,0.472,14.036016949152541,0.108,"PPO, trained on FOV, single channel, annotated",1000
0.44989025800000004,0.48146306377938636,0.525,0.472,13.32415254237288,0.068,"PPO, trained on FOV, single channel, annotated",1000
0.47116020000000003,0.4805748656800603,0.6,0.497,14.788732394366198,0.076,"PPO, trained on FOV, single channel, annotated",1000
0.403244167,0.4700710208618472,0.554,0.431,18.317865429234338,0.171,"PPO, trained on FOV, single channel, annotated",1000
0.524956678,0.48091797090503735,0.666,0.549,12.45719489981785,0.083,"PPO, trained on FOV, single channel, annotated",1000
0.28994847100000004,0.4433300869991988,0.358,0.302,11.350993377483444,0.018,"PPO, trained on FOV, single channel, annotated",1000
0.24254884100000002,0.42201304272396806,0.3,0.249,7.3694779116465865,0.023,"PPO, trained on FOV, single channel, annotated",1000
0.44688244,0.47721430535172815,0.585,0.473,15.706131078224102,0.201,"PPO, trained on FOV, single channel, annotated",1000
0.43739650999999996,0.4732418789243381,0.545,0.468,18.60042735042735,0.126,"PPO, trained on FOV, single channel, annotated",1000
0.422700792,0.47760966483753736,0.557,0.443,13.033860045146726,0.177,"PPO, trained on FOV, single channel, annotated",1000
0.415550041,0.478796287775431,0.556,0.434,12.09216589861751,0.136,"PPO, trained on FOV, single channel, annotated",1000
0.31943557599999994,0.4519128368110295,0.396,0.339,16.41592920353982,0.03,"PPO, trained on FOV, single channel, annotated",1000
0.36116527,0.46686272952030466,0.453,0.379,13.385224274406333,0.06,"PPO, trained on FOV, single channel, annotated",1000
0.430762134,0.4794835139019339,0.554,0.452,13.36504424778761,0.097,"PPO, trained on FOV, single channel, annotated",1000
0.299435955,0.43885661093513334,0.401,0.326,23.177914110429448,0.073,"PPO, trained on FOV, single channel, annotated",1000
0.414425825,0.47517680042236526,0.545,0.439,15.92255125284738,0.146,"PPO, trained on FOV, single channel, annotated",1000
0.405479725,0.47605464496779293,0.515,0.424,12.424528301886792,0.057,"PPO, trained on FOV, single channel, annotated",1000
0.33951096000000003,0.45764914742180435,0.436,0.36,16.18888888888889,0.073,"PPO, trained on FOV, single channel, annotated",1000
0.466034398,0.48136109310154224,0.615,0.488,12.80327868852459,0.114,"PPO, trained on FOV, single channel, annotated",1000
0.364477362,0.46486466926763637,0.469,0.386,15.860103626943005,0.045,"PPO, trained on FOV, single channel, annotated",1000
0.32959143,0.45387327349003387,0.444,0.352,18.107954545454547,0.05,"PPO, trained on FOV, single channel, annotated",1000
