mean_reward,std_reward,non_timeout_share,goal_share,steps_per_successful_epsiode,variable_tiles_per_episode,name,num_episodes
0.411173859,0.4773933194883723,0.623,0.43,12.453488372093023,0.189,"PPO, trained on FOV, double channel, raw",1000
0.415325032,0.47822383290393106,0.574,0.434,12.23963133640553,0.131,"PPO, trained on FOV, double channel, raw",1000
0.44532153900000004,0.4878256327396527,0.636,0.455,6.05054945054945,0.205,"PPO, trained on FOV, double channel, raw",1000
0.30165590299999995,0.45245374875427835,0.415,0.309,6.760517799352751,0.06,"PPO, trained on FOV, double channel, raw",1000
0.46525317,0.48405838962699643,0.752,0.483,10.451345755693582,0.372,"PPO, trained on FOV, double channel, raw",1000
0.41995745400000006,0.4832235177593925,0.604,0.431,7.2877030162412995,0.206,"PPO, trained on FOV, double channel, raw",1000
0.3804910650000001,0.46870627317162156,0.539,0.404,16.551980198019802,0.151,"PPO, trained on FOV, double channel, raw",1000
0.23958673900000002,0.4184057659415091,0.295,0.25,11.848,0.048,"PPO, trained on FOV, double channel, raw",1000
0.427619959,0.4845613861290718,0.626,0.439,7.373576309794989,0.263,"PPO, trained on FOV, double channel, raw",1000
0.37802738199999997,0.474165779437439,0.516,0.391,9.437340153452686,0.24,"PPO, trained on FOV, double channel, raw",1000
0.457339497,0.48453332520556114,0.707,0.474,9.99789029535865,0.254,"PPO, trained on FOV, double channel, raw",1000
0.45632818599999997,0.48748838893823454,0.729,0.468,7.094017094017094,0.327,"PPO, trained on FOV, double channel, raw",1000
0.38814925100000003,0.4780808570697158,0.676,0.398,7.040201005025126,0.413,"PPO, trained on FOV, double channel, raw",1000
0.446493019,0.48601711733227526,0.642,0.46,8.352173913043478,0.233,"PPO, trained on FOV, double channel, raw",1000
0.519937136,0.4731296866122686,0.828,0.554,17.489169675090253,0.371,"PPO, trained on FOV, double channel, raw",1000
0.372525051,0.4734984851543882,0.627,0.384,8.5,0.306,"PPO, trained on FOV, double channel, raw",1000
